rdkit_SMILES,pIC50,References_type,References_detail,Year,MOSES_passed,vocab_checked
CN(C)CCCn1cc(-c2cncc(-c3ccccc3)c2)c2cccnc21,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4ccccc4)c3)c3cccnc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
c1cnc2[nH]cc(-c3cncc(-c4ccsc4)c3)c2c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCC(C#N)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCC(C#N)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CC(O)C1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
COC1CN(C(=O)C(CNC(=O)c2c(C)[nH]c(C=C3C(=O)Nc4ccc(F)cc43)c2C)OC)C1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
COC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N(C)CS(=O)(=O)O,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CCC1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccc(C#N)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3cccc(OC)c3)c1)cn2CCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCC(C#N)CC4)c4cccc(Cl)c34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccccc3)c1)cn2CCCN1CCN(C)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#CC1CCN(CCn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3ccc(Cl)cc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccc(OC)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCCN1CCN(C)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3ccc(Cl)cc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4ccccc4)c3)c3cc(C#N)ccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3cc(Cl)ccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4ccc(Cl)cc4)c3)c3ccc(Cl)cc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4ccc(Cl)cc4)c3)c3ccccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4cc(Cl)ccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ccc(Cl)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc2c(c1)c(-c1cncc(-c3ccccc3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cc(Cl)ccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(OC)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cccc(Cl)c34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccccc3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ccc(OC)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ccc(OC)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#CC1CCN(CCn2cc(-c3cncc(-c4ccsc4)c3)c3c(Cl)cccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cc(Cl)ccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N(C)C,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc2c(-c3cncc(-c4ccccc4)c3)cn(CCCN3CCCCC3)c2c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3cc(Cl)ccc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4c(OC)cccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccccc3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4cc(Cl)ccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4ccccc4)c3)cn(CCN3CCC(C#N)CC3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4c(OC)cccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ccc(C#N)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4ccc(Cl)cc4)c3)cn(CCN3CCCCC3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3ccc(Cl)cc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4ccsc4)c3)cn(CCCN3CCN(C)CC3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4c(OC)cccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4cccc(Cl)c4)c3)cn(CC3CCCN(C)C3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4c(OC)cccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cccc(Cl)c34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4cc(Cl)ccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#CC1CCN(CCn2cc(-c3cncc(-c4ccccc4)c3)c3c(Cl)cccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4ccc(Cl)cc4)c3)cn(CC3CCCN(C)C3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CCC1C(=O)O,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
N#CC1CCN(CCn2cc(-c3cncc(-c4ccsc4)c3)c3cc(Cl)ccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccsc3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4cccc(Cl)c34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#CC1CCN(CCn2cc(-c3cncc(-c4ccccc4)c3)c3cc(Cl)ccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3ccccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CCC(O)C1C(=O)O,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(Cl)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3ccccc3)c1)cn2CCCN1CCN(C)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3c(Cl)cccc32)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CC(OC)C1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)NC1CCOCC1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CCC(O)CC1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N1CCSCC1,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
Clc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cc(Cl)ccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)NCCO,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)NCCOC,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)NOC,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
O=C(CO)N1CCN(Cc2ccc3[nH]c(-c4cc5ccccc5[nH]c4=O)cc3c2)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US2004/235826; (2004); A1;,2004,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4cccc(Cl)c34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4cccc(Cl)c34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4ccc(Cl)cc4)c3)c3cc(Cl)ccc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CCOC(CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C)C(=O)N(C)CCOC,5.301029995663981,Patent, SCRIPPS RESEARCH; WO2007/38251; (2007); A1;,2007,YES,True
CC(=O)N1CCN(Cc2ccc3[nH]c(-c4cc5ccccc5[nH]c4=O)cc3c2)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US2004/235826; (2004); A1;,2004,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ccc(C#N)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4ccc(Cl)cc4)c3)c3ccccc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3c[nH]c4ccccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CC(CN(C)C)n1cc(-c2cncc(-c3cccc(Cl)c3)c2)c2ccccc21,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2C(C)CN(C)C,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CC(CN(C)C)n1cc(-c2cncc(-c3cccc(Cl)c3)c2)c2c(Cl)cccc21,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4cc(Cl)ccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(C#N)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4cccc(Cl)c34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCCCC4)c4c(OC)cccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CC(CN(C)C)n1cc(-c2cncc(-c3cccc(Cl)c3)c2)c2cc(Cl)ccc21,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4cccc(Cl)c4)c3)cn(CCN3CCCCC3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4ccccc4)c3)cn(CCCN3CCN(C)CC3)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc2c(-c3cncc(-c4cccc(Cl)c4)c3)cn(C(C)CN(C)C)c12,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC(C)CN(C)C)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(C(C)CN(C)C)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCCN4CCN(C)CC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3cccc(OC)c3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccc(Cl)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4cc(Cl)ccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3cccc(Cl)c3)c1)cn2CCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4cccc(Cl)c34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ccc(C#N)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCCN(C)C)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CC4CCCN(C)C4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CCN1CCOCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccsc3)c1)cn2CCCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COC(=O)c1cccc2c1c(-c1cncc(-c3ccc(OC)cc3)c1)cn2CC1CCCN(C)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCCN4CCCCC4)c4ccc(Cl)cc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
N#Cc1ccc2c(c1)c(-c1cncc(-c3ccc(Cl)cc3)c1)cn2CCN1CCCCC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CC(CN(C)C)n1cc(-c2cncc(-c3ccc(Cl)cc3)c2)c2ccccc21,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ccc(OC)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCCN4CCN(C)CC4)c4ccccc34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCN4CCOCC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ncccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc(-c2cncc(-c3cn(CCN4CCC(C#N)CC4)c4ccccc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
CN1CCCC(Cn2cc(-c3cncc(-c4cccc(Cl)c4)c3)c3cc(C#N)ccc32)C1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1cccc(-c2cncc(-c3cn(CCN4CCCCC4)c4cccc(Cl)c34)c2)c1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
COc1ccc2c(c1)c(-c1cncc(-c3ccccc3)c1)cn2CCN1CCC(C#N)CC1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
Clc1ccc(-c2cncc(-c3cn(CCN4CCCCC4)c4ccc(Cl)cc34)c2)cc1,5.301029995663981,Patent, MERCK &amp; CO INC; US6265403; (2001); B1;,2001,YES,True
